category	ID	term	count	genes	logFC	adj_pval	zscore
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.09751	-0.642166221	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.17041	-0.734085327	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.15006	-0.428943595	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.11987	-1.036159788	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.05534	-0.516853561	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.18520	-0.828408874	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.04487	-0.733569912	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.24661	-0.455356287	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.07931	-0.746018307	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.18712	-0.781901433	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.11010	-1.023500741	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.24730	-0.421598868	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.09432	-0.363218975	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.00213	-0.383062481	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.12420	-0.362080975	3.404805905	-4.242640687
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.10975	-0.279209796	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.13700	0.388637294	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.00547	0.542267088	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.05522	-0.439077038	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.13789	0.3206834	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.21018	-0.365395789	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.01553	-0.25600118	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.10283	-0.245698318	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.01811	-0.257826235	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.08139	-0.519806938	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.08881	-0.363869163	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.12058	-0.337541472	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.22914	-0.525168402	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.02425	-0.350647353	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.22767	-0.302473669	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.01628	-0.40940881	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.09057	-0.448132697	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.18234	-0.467353769	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.17925	-0.63644976	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.13323	-0.630102781	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.04506	-0.354982983	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.06008	-0.42398085	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.15215	-0.412712871	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.20028	-0.532930164	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.06549	-0.534509202	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.14322	-0.44627987	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.08506	-0.515926691	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.10168	-0.841081423	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.14677	-0.632800154	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.20029	-0.432059421	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.19877	0.959004377	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.18105	-0.837245129	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.05081	-0.490987502	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.08727	0.656602003	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.08098	-0.34932778	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.09319	-0.318445648	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.11632	-0.307624617	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.11510	-0.51138516	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.08501	-0.282376641	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.22799	0.791920087	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.21987	-0.316564017	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.06758	-0.374398699	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.23631	-0.36464485	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.15351	-0.254800207	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.10700	0.928638741	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.05436	-3.083400178	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.03390	0.589049994	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.05187	-0.552291829	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.20820	-0.389733694	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.24277	0.855640892	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.09123	0.71514176	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.01622	0.532486592	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.00213	-0.383062481	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.10758	0.396559561	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.10890	0.291526119	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.03018	-0.486785282	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.24431	-0.605764802	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.13911	-0.317857558	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.03629	-0.453935578	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.00657	-0.28372923	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.24392	0.382660291	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.18492	-0.3531812	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.06339	-0.37155254	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.04844	0.413895123	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.05088	-1.057190336	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.23310	-1.885659776	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.00585	-0.26808285	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.07840	0.292661308	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.21638	0.439378317	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.06484	0.384424342	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.05602	-0.209629865	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.06565	0.466532745	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.14228	-0.443133446	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.11419	0.934656403	4.127843727	-4.041451884
CC	GO:0031966	mitochondrial membrane	75	AUG_V2A.06007	-0.315355729	4.127843727	-4.041451884
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.00547	0.542267088	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.05522	-0.439077038	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.21018	-0.365395789	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.10283	-0.245698318	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.08139	-0.519806938	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.08881	-0.363869163	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.12058	-0.337541472	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.22914	-0.525168402	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.02425	-0.350647353	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.22767	-0.302473669	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.01628	-0.40940881	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.09057	-0.448132697	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.18234	-0.467353769	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.17925	-0.63644976	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.06008	-0.42398085	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.15215	-0.412712871	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.20028	-0.532930164	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.06549	-0.534509202	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.14322	-0.44627987	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.10168	-0.841081423	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.14677	-0.632800154	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.20029	-0.432059421	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.19877	0.959004377	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.08098	-0.34932778	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.09319	-0.318445648	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.11632	-0.307624617	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.11510	-0.51138516	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.08501	-0.282376641	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.21987	-0.316564017	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.06758	-0.374398699	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.23631	-0.36464485	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.15351	-0.254800207	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.05436	-3.083400178	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.05187	-0.552291829	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.20820	-0.389733694	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.24277	0.855640892	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.09123	0.71514176	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.00213	-0.383062481	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.10758	0.396559561	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.10890	0.291526119	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.03629	-0.453935578	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.00657	-0.28372923	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.24392	0.382660291	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.18492	-0.3531812	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.04844	0.413895123	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.05088	-1.057190336	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.23310	-1.885659776	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.00585	-0.26808285	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.07840	0.292661308	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.21638	0.439378317	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.06484	0.384424342	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.14228	-0.443133446	3.077505501	-3.983456355
CC	GO:0005743	mitochondrial inner membrane	53	AUG_V2A.11419	0.934656403	3.077505501	-3.983456355
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.10975	-0.279209796	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.08881	-0.363869163	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.12058	-0.337541472	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.02425	-0.350647353	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.22767	-0.302473669	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.01628	-0.40940881	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.13262	-0.387574439	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.09057	-0.448132697	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.18234	-0.467353769	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.13323	-0.630102781	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.06008	-0.42398085	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.15215	-0.412712871	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.20028	-0.532930164	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.14322	-0.44627987	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.14677	-0.632800154	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.20029	-0.432059421	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.06758	-0.374398699	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.23631	-0.36464485	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.24730	-0.421598868	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.09432	-0.363218975	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.00213	-0.383062481	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.10758	0.396559561	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.10890	0.291526119	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.13911	-0.317857558	1.951360517	-3.8
CC	GO:0098798	mitochondrial protein complex	25	AUG_V2A.07840	0.292661308	1.951360517	-3.8
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.21742	-0.631110773	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.09751	-0.642166221	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.17041	-0.734085327	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.15006	-0.428943595	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.11987	-1.036159788	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.05534	-0.516853561	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.18520	-0.828408874	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.04487	-0.733569912	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.24661	-0.455356287	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.07931	-0.746018307	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.18712	-0.781901433	3.624188294	-3.464101615
CC	GO:0022625	cytosolic large ribosomal subunit	12	AUG_V2A.11010	-1.023500741	3.624188294	-3.464101615
CC	GO:0005838	proteasome regulatory particle	10	AUG_V2A.11361	-0.285730563	2.286638252	-3.16227766
CC	GO:0005838	proteasome regulatory particle	10	AUG_V2A.10957	-0.414089824	2.286638252	-3.16227766
CC	GO:0005838	proteasome regulatory particle	10	AUG_V2A.24255	-0.431946477	2.286638252	-3.16227766
CC	GO:0005838	proteasome regulatory particle	10	AUG_V2A.22206	-0.503177528	2.286638252	-3.16227766
CC	GO:0005838	proteasome regulatory particle	10	AUG_V2A.01847	-0.547550616	2.286638252	-3.16227766
CC	GO:0005838	proteasome regulatory particle	10	AUG_V2A.19372	-0.314936622	2.286638252	-3.16227766
CC	GO:0005838	proteasome regulatory particle	10	AUG_V2A.10599	-0.376166228	2.286638252	-3.16227766
CC	GO:0005838	proteasome regulatory particle	10	AUG_V2A.02715	-0.48858548	2.286638252	-3.16227766
CC	GO:0005838	proteasome regulatory particle	10	AUG_V2A.10113	-0.413016984	2.286638252	-3.16227766
CC	GO:0005838	proteasome regulatory particle	10	AUG_V2A.18662	-0.428721629	2.286638252	-3.16227766
CC	GO:0022624	proteasome accessory complex	10	AUG_V2A.11361	-0.285730563	1.871950925	-3.16227766
CC	GO:0022624	proteasome accessory complex	10	AUG_V2A.10957	-0.414089824	1.871950925	-3.16227766
CC	GO:0022624	proteasome accessory complex	10	AUG_V2A.24255	-0.431946477	1.871950925	-3.16227766
CC	GO:0022624	proteasome accessory complex	10	AUG_V2A.22206	-0.503177528	1.871950925	-3.16227766
CC	GO:0022624	proteasome accessory complex	10	AUG_V2A.01847	-0.547550616	1.871950925	-3.16227766
CC	GO:0022624	proteasome accessory complex	10	AUG_V2A.19372	-0.314936622	1.871950925	-3.16227766
CC	GO:0022624	proteasome accessory complex	10	AUG_V2A.10599	-0.376166228	1.871950925	-3.16227766
CC	GO:0022624	proteasome accessory complex	10	AUG_V2A.02715	-0.48858548	1.871950925	-3.16227766
CC	GO:0022624	proteasome accessory complex	10	AUG_V2A.10113	-0.413016984	1.871950925	-3.16227766
CC	GO:0022624	proteasome accessory complex	10	AUG_V2A.18662	-0.428721629	1.871950925	-3.16227766
BP	GO:0006412	translation	77	AUG_V2A.04808	-0.453818795	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.06543	0.510594306	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.01098	0.47229867	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.01035	0.417352248	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.06535	0.427659037	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.04392	-0.209653281	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.10433	-0.325081675	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.19063	-0.295854024	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.14235	-0.853378146	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.00926	-0.523750869	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.12058	-0.337541472	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.05432	-0.914280905	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.02425	-0.350647353	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.01628	-0.40940881	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.21742	-0.631110773	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.09751	-0.642166221	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.17041	-0.734085327	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.15006	-0.428943595	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.23295	-0.508604587	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.24414	-0.69568757	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.11987	-1.036159788	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.03665	0.364780218	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.05534	-0.516853561	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.18520	-0.828408874	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.09618	-0.760057969	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.00055	-0.840441801	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.04487	-0.733569912	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.19037	-0.683243667	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.02276	-0.649813824	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.21938	-0.87389528	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.14967	-0.842430541	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.24661	-0.455356287	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.07931	-0.746018307	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.13196	-0.927099678	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.18712	-0.781901433	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.11010	-1.023500741	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.04051	-0.603516282	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.23098	-0.606311812	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.00725	0.894409219	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.24489	-0.427638055	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.14164	0.709541754	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.00902	0.603827631	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.00624	-0.147208605	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.21715	0.510150279	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.18966	0.818708096	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.09020	-0.306050495	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.19752	-0.397720463	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.22901	0.412392424	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.24229	0.315233926	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.05918	-0.544172884	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.06758	-0.374398699	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.23631	-0.36464485	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.10700	0.928638741	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.14100	1.712260926	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.15259	1.862608119	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.03390	0.589049994	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.05187	-0.552291829	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.20946	0.358630468	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.06144	0.543599717	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.09779	0.481541488	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.00471	1.706481101	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.01011	0.589603644	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.11072	0.86945239	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.01786	-0.654026683	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.04597	-0.488641815	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.07007	0.307275113	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.24730	-0.421598868	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.09432	-0.363218975	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.15940	0.729569072	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.06698	-1.003258543	3.402304814	-3.076935564
BP	GO:0006412	translation	77	AUG_V2A.07897	-0.348174773	3.402304814	-3.076935564
