"category"	"ID"	"term"	"count"	"genes"	"logFC"	"adj_pval"	"zscore"
"10023"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.16366"	-0.007759481	1.31487838394016	0.436852028330519
"10024"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.07537"	-0.354348716	1.31487838394016	0.436852028330519
"10025"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.06848"	-0.382041109	1.31487838394016	0.436852028330519
"10026"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.10471"	-0.361522737	1.31487838394016	0.436852028330519
"10027"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.15018"	-0.330177984	1.31487838394016	0.436852028330519
"10028"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.04105"	-0.007996448	1.31487838394016	0.436852028330519
"10029"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.03478"	-0.008279526	1.31487838394016	0.436852028330519
"10030"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.18388"	-0.008726385	1.31487838394016	0.436852028330519
"10031"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.18438"	-0.009077708	1.31487838394016	0.436852028330519
"10032"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.18816"	-0.400264839	1.31487838394016	0.436852028330519
"10033"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.02372"	-0.35168638	1.31487838394016	0.436852028330519
"10034"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.03727"	-0.359905379	1.31487838394016	0.436852028330519
"10035"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.12392"	-0.009657005	1.31487838394016	0.436852028330519
"10036"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.13836"	-0.496732428	1.31487838394016	0.436852028330519
"10037"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.18389"	-0.394689337	1.31487838394016	0.436852028330519
"10038"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.08432"	-0.011145468	1.31487838394016	0.436852028330519
"10039"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.09102"	-0.43773059	1.31487838394016	0.436852028330519
"10040"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.04479"	-0.44818518	1.31487838394016	0.436852028330519
"10041"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.12054"	-0.011815178	1.31487838394016	0.436852028330519
"10042"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.09075"	-0.495426273	1.31487838394016	0.436852028330519
"10043"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.24006"	-0.397089378	1.31487838394016	0.436852028330519
"10044"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.15629"	-0.012549905	1.31487838394016	0.436852028330519
"10045"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.18461"	-0.444785299	1.31487838394016	0.436852028330519
"10046"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.19208"	-0.486224923	1.31487838394016	0.436852028330519
"10047"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.01549"	-0.431102349	1.31487838394016	0.436852028330519
"10048"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.22402"	-0.517415068	1.31487838394016	0.436852028330519
"10049"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.22934"	-0.481420237	1.31487838394016	0.436852028330519
"10050"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.24547"	-0.532053676	1.31487838394016	0.436852028330519
"10051"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.13031"	-0.542661114	1.31487838394016	0.436852028330519
"10052"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.00326"	-0.547911359	1.31487838394016	0.436852028330519
"10053"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.09449"	-0.456799547	1.31487838394016	0.436852028330519
"10054"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.14690"	-0.596505522	1.31487838394016	0.436852028330519
"10055"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.04330"	-0.682196999	1.31487838394016	0.436852028330519
"10056"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.02151"	-0.816885466	1.31487838394016	0.436852028330519
"10057"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.07800"	-0.64318551	1.31487838394016	0.436852028330519
"10058"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.15150"	-0.653824433	1.31487838394016	0.436852028330519
"10059"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.23561"	-0.755156705	1.31487838394016	0.436852028330519
"10060"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.15042"	-1.006280187	1.31487838394016	0.436852028330519
"10061"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.01902"	1.034876064	1.31487838394016	0.436852028330519
"10062"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.23601"	0.295742789	1.31487838394016	0.436852028330519
"10063"	"BP"	"GO:0015711"	"organic anion transport"	131	"AUG_V2A.01817"	-0.929233335	1.31487838394016	0.436852028330519
"10064"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.00648"	1.903109146	1.31487838394016	2.06418738616856
"10065"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.05605"	1.620548903	1.31487838394016	2.06418738616856
"10066"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.16814"	1.129107874	1.31487838394016	2.06418738616856
"10067"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.16598"	1.256268295	1.31487838394016	2.06418738616856
"10068"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.12872"	1.201417652	1.31487838394016	2.06418738616856
"10069"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.13522"	0.846788348	1.31487838394016	2.06418738616856
"10070"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.10980"	0.893446651	1.31487838394016	2.06418738616856
"10071"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.17109"	0.909662873	1.31487838394016	2.06418738616856
"10072"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.23778"	0.921165866	1.31487838394016	2.06418738616856
"10073"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.24714"	0.746010545	1.31487838394016	2.06418738616856
"10074"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.19183"	0.657933109	1.31487838394016	2.06418738616856
"10075"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.14366"	0.691903468	1.31487838394016	2.06418738616856
"10076"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.15796"	0.581164821	1.31487838394016	2.06418738616856
"10077"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.16718"	0.589673831	1.31487838394016	2.06418738616856
"10078"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.02819"	0.456844449	1.31487838394016	2.06418738616856
"10079"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.12033"	0.540850887	1.31487838394016	2.06418738616856
"10080"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.22993"	0.010314004	1.31487838394016	2.06418738616856
"10081"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.19435"	0.459076656	1.31487838394016	2.06418738616856
"10082"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.09586"	0.516193315	1.31487838394016	2.06418738616856
"10083"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.02301"	0.46331826	1.31487838394016	2.06418738616856
"10084"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.21438"	0.356934134	1.31487838394016	2.06418738616856
"10085"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.05293"	0.383473073	1.31487838394016	2.06418738616856
"10086"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.20289"	0.263088693	1.31487838394016	2.06418738616856
"10087"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.19726"	0.006652498	1.31487838394016	2.06418738616856
"10088"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.09745"	0.006222201	1.31487838394016	2.06418738616856
"10089"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.15665"	0.006062799	1.31487838394016	2.06418738616856
"10090"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.24296"	0.005843109	1.31487838394016	2.06418738616856
"10091"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.07859"	0.317735702	1.31487838394016	2.06418738616856
"10092"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.03279"	0.004605771	1.31487838394016	2.06418738616856
"10093"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.05114"	0.002759347	1.31487838394016	2.06418738616856
"10094"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.20155"	-0.002842327	1.31487838394016	2.06418738616856
"10095"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.00267"	-0.003938367	1.31487838394016	2.06418738616856
"10096"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.17808"	-0.281735465	1.31487838394016	2.06418738616856
"10097"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.10536"	-0.283523563	1.31487838394016	2.06418738616856
"10098"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.09299"	-0.006915506	1.31487838394016	2.06418738616856
"10099"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.16722"	-0.433787647	1.31487838394016	2.06418738616856
"10100"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.14702"	-0.407205273	1.31487838394016	2.06418738616856
"10101"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.17615"	-0.477207465	1.31487838394016	2.06418738616856
"10102"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.18035"	-0.419930635	1.31487838394016	2.06418738616856
"10103"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.13606"	-0.48176034	1.31487838394016	2.06418738616856
"10104"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.12077"	-0.47804378	1.31487838394016	2.06418738616856
"10105"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.14119"	-0.564631608	1.31487838394016	2.06418738616856
"10106"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.20449"	-0.632608156	1.31487838394016	2.06418738616856
"10107"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.10236"	-0.49256596	1.31487838394016	2.06418738616856
"10108"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.14783"	-0.806971023	1.31487838394016	2.06418738616856
"10109"	"BP"	"GO:0060993"	"kidney morphogenesis"	46	"AUG_V2A.18830"	-0.685351374	1.31487838394016	2.06418738616856
"10110"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.11763"	0.465209601	1.31487838394016	2.11057941204435
"10111"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.15454"	0.584337629	1.31487838394016	2.11057941204435
"10112"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.12368"	0.534817073	1.31487838394016	2.11057941204435
"10113"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.24046"	0.006790162	1.31487838394016	2.11057941204435
"10114"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.11762"	0.264687097	1.31487838394016	2.11057941204435
"10115"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.02165"	0.322616794	1.31487838394016	2.11057941204435
"10116"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.20194"	0.005928443	1.31487838394016	2.11057941204435
"10117"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.14819"	0.227979688	1.31487838394016	2.11057941204435
"10118"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.13805"	0.004792336	1.31487838394016	2.11057941204435
"10119"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.13434"	-0.52007007	1.31487838394016	2.11057941204435
"10120"	"BP"	"GO:0005980"	"glycogen catabolic process"	11	"AUG_V2A.18500"	-0.66618469	1.31487838394016	2.11057941204435
"10121"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.12855"	1.729013819	1.31487838394016	1.50755672288882
"10122"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.12854"	1.44924384	1.31487838394016	1.50755672288882
"10123"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.12856"	0.478240425	1.31487838394016	1.50755672288882
"10124"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.21626"	0.010386413	1.31487838394016	1.50755672288882
"10125"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.11907"	0.440222395	1.31487838394016	1.50755672288882
"10126"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.01475"	0.502355271	1.31487838394016	1.50755672288882
"10127"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.03628"	0.006565155	1.31487838394016	1.50755672288882
"10128"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.17538"	0.003045007	1.31487838394016	1.50755672288882
"10129"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.16835"	-0.005599599	1.31487838394016	1.50755672288882
"10130"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.08986"	-0.569682654	1.31487838394016	1.50755672288882
"10131"	"BP"	"GO:0021514"	"ventral spinal cord interneuron differentiation"	11	"AUG_V2A.12500"	-0.745596245	1.31487838394016	1.50755672288882
"10132"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.24061"	4.336252394	1.31487838394016	2.11057941204435
"10133"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.08964"	2.912940671	1.31487838394016	2.11057941204435
"10134"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.12053"	1.800762633	1.31487838394016	2.11057941204435
"10135"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.21686"	1.501507546	1.31487838394016	2.11057941204435
"10136"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.16085"	1.078356277	1.31487838394016	2.11057941204435
"10137"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.19541"	0.964442453	1.31487838394016	2.11057941204435
"10138"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.04466"	0.741851709	1.31487838394016	2.11057941204435
"10139"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.04465"	0.574588848	1.31487838394016	2.11057941204435
"10140"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.03050"	0.00823771	1.31487838394016	2.11057941204435
"10141"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.20518"	-0.393206806	1.31487838394016	2.11057941204435
"10142"	"BP"	"GO:0071875"	"adrenergic receptor signaling pathway"	11	"AUG_V2A.19831"	-0.739649968	1.31487838394016	2.11057941204435
"10143"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.22592"	2.759117869	9.51712641639125	-7.98023875121013
"10144"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.11451"	2.594855172	9.51712641639125	-7.98023875121013
"10145"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.01363"	2.537343721	9.51712641639125	-7.98023875121013
"10146"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.13119"	2.394399794	9.51712641639125	-7.98023875121013
"10147"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.05322"	1.792222721	9.51712641639125	-7.98023875121013
"10148"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.09355"	1.409708687	9.51712641639125	-7.98023875121013
"10149"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.18231"	0.028667771	9.51712641639125	-7.98023875121013
"10150"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.14712"	1.980566648	9.51712641639125	-7.98023875121013
"10151"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.19510"	0.022879372	9.51712641639125	-7.98023875121013
"10152"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.11315"	1.103404599	9.51712641639125	-7.98023875121013
"10153"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.16507"	1.022428329	9.51712641639125	-7.98023875121013
"10154"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.01164"	0.967316315	9.51712641639125	-7.98023875121013
"10155"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.02216"	0.687453425	9.51712641639125	-7.98023875121013
"10156"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.09688"	0.015655754	9.51712641639125	-7.98023875121013
"10157"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.07670"	0.729703926	9.51712641639125	-7.98023875121013
"10158"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.15474"	0.741163238	9.51712641639125	-7.98023875121013
"10159"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.18845"	0.012611835	9.51712641639125	-7.98023875121013
"10160"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.13514"	0.012461382	9.51712641639125	-7.98023875121013
"10161"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.07672"	0.503078188	9.51712641639125	-7.98023875121013
"10162"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.07671"	0.419724399	9.51712641639125	-7.98023875121013
"10163"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.10154"	0.01029542	9.51712641639125	-7.98023875121013
"10164"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.08349"	0.009312147	9.51712641639125	-7.98023875121013
"10165"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.19079"	0.451824202	9.51712641639125	-7.98023875121013
"10166"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.00688"	0.408990093	9.51712641639125	-7.98023875121013
"10167"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.12507"	0.440053504	9.51712641639125	-7.98023875121013
"10168"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.22684"	0.339597478	9.51712641639125	-7.98023875121013
"10169"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.12510"	0.008389401	9.51712641639125	-7.98023875121013
"10170"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.23091"	0.314221883	9.51712641639125	-7.98023875121013
"10171"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.21783"	0.006414395	9.51712641639125	-7.98023875121013
"10172"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.01165"	0.206764718	9.51712641639125	-7.98023875121013
"10173"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.14112"	0.005125963	9.51712641639125	-7.98023875121013
"10174"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.07222"	0.268276006	9.51712641639125	-7.98023875121013
"10175"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.02631"	0.005054533	9.51712641639125	-7.98023875121013
"10176"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.13425"	0.213602981	9.51712641639125	-7.98023875121013
"10177"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.11311"	0.004911878	9.51712641639125	-7.98023875121013
"10178"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.09037"	0.254975418	9.51712641639125	-7.98023875121013
"10179"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.08780"	0.004046273	9.51712641639125	-7.98023875121013
"10180"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.15421"	0.003964398	9.51712641639125	-7.98023875121013
"10181"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.09850"	0.003228638	9.51712641639125	-7.98023875121013
"10182"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.04925"	0.002973947	9.51712641639125	-7.98023875121013
"10183"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.02426"	-0.002380319	9.51712641639125	-7.98023875121013
"10184"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.02630"	-0.160109227	9.51712641639125	-7.98023875121013
"10185"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.17829"	-0.0032386	9.51712641639125	-7.98023875121013
"10186"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.24026"	-0.003526246	9.51712641639125	-7.98023875121013
"10187"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.15046"	-0.232474382	9.51712641639125	-7.98023875121013
"10188"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.02729"	-0.003936551	9.51712641639125	-7.98023875121013
"10189"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.00972"	-0.214200274	9.51712641639125	-7.98023875121013
"10190"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.09617"	-0.190265762	9.51712641639125	-7.98023875121013
"10191"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.18702"	-0.004338555	9.51712641639125	-7.98023875121013
"10192"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.21425"	-0.004341224	9.51712641639125	-7.98023875121013
"10193"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.17511"	-0.004436734	9.51712641639125	-7.98023875121013
"10194"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.03957"	-0.004474789	9.51712641639125	-7.98023875121013
"10195"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.12337"	-0.004708877	9.51712641639125	-7.98023875121013
"10196"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.05102"	-0.004900162	9.51712641639125	-7.98023875121013
"10197"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.11069"	-0.004990927	9.51712641639125	-7.98023875121013
"10198"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.09088"	-0.005082696	9.51712641639125	-7.98023875121013
"10199"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.04116"	-0.005132258	9.51712641639125	-7.98023875121013
"10200"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.17267"	-0.245245169	9.51712641639125	-7.98023875121013
"10201"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.13271"	-0.285842079	9.51712641639125	-7.98023875121013
"10202"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.21587"	-0.005439764	9.51712641639125	-7.98023875121013
"10203"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.05152"	-0.005598939	9.51712641639125	-7.98023875121013
"10204"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.14373"	-0.268797833	9.51712641639125	-7.98023875121013
"10205"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.09728"	-0.30470241	9.51712641639125	-7.98023875121013
"10206"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.18585"	-0.005960609	9.51712641639125	-7.98023875121013
"10207"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.03610"	-0.006064662	9.51712641639125	-7.98023875121013
"10208"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.15067"	-0.275972544	9.51712641639125	-7.98023875121013
"10209"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.10737"	-0.006355482	9.51712641639125	-7.98023875121013
"10210"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.04379"	-0.332009255	9.51712641639125	-7.98023875121013
"10211"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.14637"	-0.006587598	9.51712641639125	-7.98023875121013
"10212"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.01286"	-0.39967536	9.51712641639125	-7.98023875121013
"10213"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.13302"	-0.335579891	9.51712641639125	-7.98023875121013
"10214"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.12799"	-0.300885951	9.51712641639125	-7.98023875121013
"10215"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.01465"	-0.006849227	9.51712641639125	-7.98023875121013
"10216"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.18613"	-0.007053202	9.51712641639125	-7.98023875121013
"10217"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.15204"	-0.007058498	9.51712641639125	-7.98023875121013
"10218"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.04614"	-0.00728833	9.51712641639125	-7.98023875121013
"10219"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.19411"	-0.333016706	9.51712641639125	-7.98023875121013
"10220"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.02140"	-0.007398695	9.51712641639125	-7.98023875121013
"10221"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.10194"	-0.357537987	9.51712641639125	-7.98023875121013
"10222"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.11190"	-0.364419598	9.51712641639125	-7.98023875121013
"10223"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.13740"	-0.007867558	9.51712641639125	-7.98023875121013
"10224"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.06015"	-0.34239778	9.51712641639125	-7.98023875121013
"10225"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.03993"	-0.248180695	9.51712641639125	-7.98023875121013
"10226"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.05185"	-0.008140469	9.51712641639125	-7.98023875121013
"10227"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.07048"	-0.282654856	9.51712641639125	-7.98023875121013
"10228"	"MF"	"GO:0022836"	"gated channel activity"	190	"AUG_V2A.01216"	-0.307511084	9.51712641639125	-7.98023875121013
