Category	ID	Term	GeneRatio	adj_pval	genes
MF	GO:0008509	anion transmembrane transporter activity	152/5758	0.000379219	"aug_v2a.21251,aug_v2a.23023,aug_v2a.22306,aug_v2a.12208,aug_v2a.15294,aug_v2a.17806,aug_v2a.04793,aug_v2a.08709,aug_v2a.08710,aug_v2a.11012,aug_v2a.05322,aug_v2a.09101,aug_v2a.03326,aug_v2a.24753,aug_v2a.01798,aug_v2a.06103,aug_v2a.12568,aug_v2a.20809,aug_v2a.14712,aug_v2a.19734,aug_v2a.07330,aug_v2a.18394,aug_v2a.15413,aug_v2a.02412,aug_v2a.19733,aug_v2a.13165,aug_v2a.07331,aug_v2a.11315,aug_v2a.19494,aug_v2a.06100,aug_v2a.16840,aug_v2a.08708,aug_v2a.06107,aug_v2a.09009,aug_v2a.07036,aug_v2a.07034,aug_v2a.18845,aug_v2a.16361,aug_v2a.15572,aug_v2a.13813,aug_v2a.12567,aug_v2a.22332,aug_v2a.16877,aug_v2a.18475,aug_v2a.05881,aug_v2a.06099,aug_v2a.07620,aug_v2a.08349,aug_v2a.10775,aug_v2a.04730,aug_v2a.02237,aug_v2a.16729,aug_v2a.22684,aug_v2a.19900,aug_v2a.00486,aug_v2a.03106,aug_v2a.11230,aug_v2a.08318,aug_v2a.10077,aug_v2a.01096,aug_v2a.08301,aug_v2a.02296,aug_v2a.05387,aug_v2a.08282,aug_v2a.20008,aug_v2a.00410,aug_v2a.02631,aug_v2a.01201,aug_v2a.11901,aug_v2a.03832,aug_v2a.10789,aug_v2a.09037,aug_v2a.06654,aug_v2a.19036,aug_v2a.09850,aug_v2a.02426,aug_v2a.04847,aug_v2a.02630,aug_v2a.09991,aug_v2a.05199,aug_v2a.09993,aug_v2a.10012,aug_v2a.17737,aug_v2a.14373,aug_v2a.06108,aug_v2a.12337,aug_v2a.12374,aug_v2a.05102,aug_v2a.01647,aug_v2a.10571,aug_v2a.07677,aug_v2a.08333,aug_v2a.07241,aug_v2a.04255,aug_v2a.10194,aug_v2a.19270,aug_v2a.15018,aug_v2a.15012,aug_v2a.07537,aug_v2a.18634,aug_v2a.01235,aug_v2a.04105,aug_v2a.12282,aug_v2a.06848,aug_v2a.08018,aug_v2a.13289,aug_v2a.18388,aug_v2a.10823,aug_v2a.18816,aug_v2a.00988,aug_v2a.23587,aug_v2a.20690,aug_v2a.03478,aug_v2a.18389,aug_v2a.14289,aug_v2a.10692,aug_v2a.16021,aug_v2a.12392,aug_v2a.13836,aug_v2a.09102,aug_v2a.00048,aug_v2a.12054,aug_v2a.09075,aug_v2a.24006,aug_v2a.18584,aug_v2a.00326,aug_v2a.11426,aug_v2a.09851,aug_v2a.18461,aug_v2a.08348,aug_v2a.22934,aug_v2a.13031,aug_v2a.01549,aug_v2a.09849,aug_v2a.22402,aug_v2a.04276,aug_v2a.22133,aug_v2a.15577,aug_v2a.03456,aug_v2a.15150,aug_v2a.07275,aug_v2a.19564,aug_v2a.24547,aug_v2a.15042,aug_v2a.12336,aug_v2a.15629,aug_v2a.01822,aug_v2a.15253,aug_v2a.23601,aug_v2a.01820,aug_v2a.10471,aug_v2a.01138"
MF	GO:0019842	vitamin binding	93/5758	0.000397273	"aug_v2a.03955,aug_v2a.07252,aug_v2a.09823,aug_v2a.21283,aug_v2a.17790,aug_v2a.07397,aug_v2a.20074,aug_v2a.06329,aug_v2a.24432,aug_v2a.17863,aug_v2a.09600,aug_v2a.21214,aug_v2a.16806,aug_v2a.01741,aug_v2a.03441,aug_v2a.09400,aug_v2a.04134,aug_v2a.09599,aug_v2a.07468,aug_v2a.11763,aug_v2a.16784,aug_v2a.02008,aug_v2a.04730,aug_v2a.23893,aug_v2a.16864,aug_v2a.15434,aug_v2a.17148,aug_v2a.14640,aug_v2a.05130,aug_v2a.09034,aug_v2a.21493,aug_v2a.00749,aug_v2a.04491,aug_v2a.03888,aug_v2a.11889,aug_v2a.11762,aug_v2a.00863,aug_v2a.22531,aug_v2a.07469,aug_v2a.11175,aug_v2a.04490,aug_v2a.06523,aug_v2a.03832,aug_v2a.16411,aug_v2a.00864,aug_v2a.08787,aug_v2a.06738,aug_v2a.03442,aug_v2a.20271,aug_v2a.11039,aug_v2a.21272,aug_v2a.09343,aug_v2a.04867,aug_v2a.16287,aug_v2a.24435,aug_v2a.16418,aug_v2a.11580,aug_v2a.20953,aug_v2a.07317,aug_v2a.11403,aug_v2a.10224,aug_v2a.14613,aug_v2a.19625,aug_v2a.07478,aug_v2a.09810,aug_v2a.18374,aug_v2a.01001,aug_v2a.20190,aug_v2a.23698,aug_v2a.21253,aug_v2a.12917,aug_v2a.03491,aug_v2a.16561,aug_v2a.10223,aug_v2a.12926,aug_v2a.19148,aug_v2a.03559,aug_v2a.19208,aug_v2a.16843,aug_v2a.18605,aug_v2a.01116,aug_v2a.23148,aug_v2a.12066,aug_v2a.07385,aug_v2a.23508,aug_v2a.19666,aug_v2a.05862,aug_v2a.19316,aug_v2a.17237,aug_v2a.22033,aug_v2a.07386,aug_v2a.00594,aug_v2a.23601"
MF	GO:0098960	postsynaptic neurotransmitter receptor activity	25/5758	0.000409221	"aug_v2a.16507,aug_v2a.16202,aug_v2a.01164,aug_v2a.19079,aug_v2a.01165,aug_v2a.07222,aug_v2a.08780,aug_v2a.15421,aug_v2a.11999,aug_v2a.14637,aug_v2a.11069,aug_v2a.03993,aug_v2a.05250,aug_v2a.20596,aug_v2a.01163,aug_v2a.12000,aug_v2a.08987,aug_v2a.20787,aug_v2a.08781,aug_v2a.17049,aug_v2a.03992,aug_v2a.14484,aug_v2a.16506,aug_v2a.20744,aug_v2a.01161"
MF	GO:0020037	heme binding	90/5758	0.00043619	"aug_v2a.09998,aug_v2a.10749,aug_v2a.12972,aug_v2a.06564,aug_v2a.12006,aug_v2a.23496,aug_v2a.16872,aug_v2a.21361,aug_v2a.01719,aug_v2a.19987,aug_v2a.24749,aug_v2a.09048,aug_v2a.01720,aug_v2a.14792,aug_v2a.11712,aug_v2a.10770,aug_v2a.23000,aug_v2a.14200,aug_v2a.14976,aug_v2a.08401,aug_v2a.02255,aug_v2a.14201,aug_v2a.24175,aug_v2a.22430,aug_v2a.18627,aug_v2a.05628,aug_v2a.14793,aug_v2a.14921,aug_v2a.12421,aug_v2a.17355,aug_v2a.06851,aug_v2a.19104,aug_v2a.18360,aug_v2a.16278,aug_v2a.15289,aug_v2a.06746,aug_v2a.04421,aug_v2a.13758,aug_v2a.22913,aug_v2a.10186,aug_v2a.10544,aug_v2a.06562,aug_v2a.02371,aug_v2a.08858,aug_v2a.07042,aug_v2a.06563,aug_v2a.14452,aug_v2a.05215,aug_v2a.16054,aug_v2a.23059,aug_v2a.11711,aug_v2a.06713,aug_v2a.22414,aug_v2a.02019,aug_v2a.23024,aug_v2a.22636,aug_v2a.03475,aug_v2a.10261,aug_v2a.10467,aug_v2a.22302,aug_v2a.17490,aug_v2a.00530,aug_v2a.07322,aug_v2a.02020,aug_v2a.23061,aug_v2a.03830,aug_v2a.23658,aug_v2a.17525,aug_v2a.02768,aug_v2a.04073,aug_v2a.16086,aug_v2a.23040,aug_v2a.21362,aug_v2a.09808,aug_v2a.12632,aug_v2a.03474,aug_v2a.16422,aug_v2a.19673,aug_v2a.14858,aug_v2a.23148,aug_v2a.04731,aug_v2a.05820,aug_v2a.04030,aug_v2a.12574,aug_v2a.23060,aug_v2a.22238,aug_v2a.22670,aug_v2a.15951,aug_v2a.19274,aug_v2a.02021"
MF	GO:0017171	serine hydrolase activity	112/5758	0.000581944	"aug_v2a.00619,aug_v2a.00618,aug_v2a.20024,aug_v2a.06782,aug_v2a.18886,aug_v2a.07376,aug_v2a.04386,aug_v2a.06759,aug_v2a.12284,aug_v2a.23739,aug_v2a.03025,aug_v2a.22320,aug_v2a.23741,aug_v2a.03026,aug_v2a.23740,aug_v2a.01112,aug_v2a.10025,aug_v2a.03030,aug_v2a.21722,aug_v2a.18255,aug_v2a.15753,aug_v2a.03089,aug_v2a.20391,aug_v2a.06055,aug_v2a.01708,aug_v2a.09419,aug_v2a.15179,aug_v2a.17926,aug_v2a.04512,aug_v2a.06239,aug_v2a.15633,aug_v2a.13726,aug_v2a.02460,aug_v2a.24480,aug_v2a.16374,aug_v2a.11045,aug_v2a.03024,aug_v2a.09445,aug_v2a.16278,aug_v2a.01113,aug_v2a.20229,aug_v2a.06948,aug_v2a.02016,aug_v2a.14608,aug_v2a.02556,aug_v2a.18985,aug_v2a.04104,aug_v2a.03073,aug_v2a.15755,aug_v2a.21195,aug_v2a.19300,aug_v2a.08397,aug_v2a.14369,aug_v2a.20012,aug_v2a.04454,aug_v2a.22055,aug_v2a.01460,aug_v2a.13189,aug_v2a.19451,aug_v2a.12373,aug_v2a.10195,aug_v2a.13201,aug_v2a.07990,aug_v2a.12838,aug_v2a.24066,aug_v2a.21968,aug_v2a.19432,aug_v2a.19837,aug_v2a.22652,aug_v2a.18427,aug_v2a.21244,aug_v2a.11369,aug_v2a.01454,aug_v2a.08324,aug_v2a.08932,aug_v2a.20166,aug_v2a.09733,aug_v2a.14861,aug_v2a.06952,aug_v2a.11063,aug_v2a.13084,aug_v2a.14474,aug_v2a.09208,aug_v2a.22209,aug_v2a.15012,aug_v2a.02781,aug_v2a.14689,aug_v2a.14237,aug_v2a.08325,aug_v2a.14895,aug_v2a.01383,aug_v2a.23361,aug_v2a.08905,aug_v2a.22572,aug_v2a.20123,aug_v2a.09937,aug_v2a.22256,aug_v2a.14039,aug_v2a.07264,aug_v2a.21225,aug_v2a.09896,aug_v2a.17086,aug_v2a.23609,aug_v2a.08974,aug_v2a.09895,aug_v2a.10971,aug_v2a.22001,aug_v2a.03023,aug_v2a.12873,aug_v2a.15752,aug_v2a.07760,aug_v2a.14894"
MF	GO:0004995	tachykinin receptor activity	11/5758	0.000666383	"aug_v2a.09835,aug_v2a.09683,aug_v2a.16461,aug_v2a.11789,aug_v2a.13304,aug_v2a.00512,aug_v2a.06018,aug_v2a.09024,aug_v2a.00009,aug_v2a.03243,aug_v2a.11793"
MF	GO:0005234	extracellularly glutamate-gated ion channel activity	20/5758	0.000677645	"aug_v2a.10153,aug_v2a.02216,aug_v2a.13119,aug_v2a.07670,aug_v2a.07672,aug_v2a.07671,aug_v2a.10154,aug_v2a.09617,aug_v2a.14373,aug_v2a.00972,aug_v2a.21425,aug_v2a.13302,aug_v2a.06015,aug_v2a.08100,aug_v2a.11422,aug_v2a.03920,aug_v2a.12476,aug_v2a.20976,aug_v2a.17049,aug_v2a.15247"
MF	GO:0046906	tetrapyrrole binding	97/5758	0.000686241	"aug_v2a.09998,aug_v2a.10749,aug_v2a.12972,aug_v2a.06564,aug_v2a.12006,aug_v2a.23496,aug_v2a.16872,aug_v2a.17790,aug_v2a.21361,aug_v2a.01719,aug_v2a.19987,aug_v2a.24749,aug_v2a.09048,aug_v2a.01720,aug_v2a.14792,aug_v2a.11712,aug_v2a.10770,aug_v2a.23000,aug_v2a.14200,aug_v2a.14976,aug_v2a.08401,aug_v2a.02255,aug_v2a.14201,aug_v2a.24175,aug_v2a.22430,aug_v2a.24432,aug_v2a.18627,aug_v2a.05628,aug_v2a.14793,aug_v2a.14921,aug_v2a.12421,aug_v2a.17355,aug_v2a.06851,aug_v2a.19104,aug_v2a.18360,aug_v2a.16278,aug_v2a.15289,aug_v2a.06746,aug_v2a.16864,aug_v2a.05130,aug_v2a.04421,aug_v2a.13758,aug_v2a.22913,aug_v2a.10186,aug_v2a.10544,aug_v2a.06562,aug_v2a.02371,aug_v2a.08858,aug_v2a.07042,aug_v2a.06563,aug_v2a.14452,aug_v2a.05215,aug_v2a.16054,aug_v2a.23059,aug_v2a.11711,aug_v2a.06713,aug_v2a.22414,aug_v2a.02019,aug_v2a.23024,aug_v2a.22636,aug_v2a.03475,aug_v2a.10261,aug_v2a.10467,aug_v2a.22302,aug_v2a.17490,aug_v2a.20953,aug_v2a.00530,aug_v2a.07322,aug_v2a.02020,aug_v2a.23061,aug_v2a.03830,aug_v2a.23658,aug_v2a.17525,aug_v2a.02768,aug_v2a.16561,aug_v2a.12926,aug_v2a.04073,aug_v2a.16086,aug_v2a.23040,aug_v2a.21362,aug_v2a.09808,aug_v2a.12632,aug_v2a.03474,aug_v2a.16422,aug_v2a.19673,aug_v2a.14858,aug_v2a.23148,aug_v2a.04731,aug_v2a.05820,aug_v2a.04030,aug_v2a.12574,aug_v2a.23060,aug_v2a.22238,aug_v2a.22670,aug_v2a.15951,aug_v2a.19274,aug_v2a.02021"
MF	GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	24/5758	0.000686241	"aug_v2a.16507,aug_v2a.01164,aug_v2a.19079,aug_v2a.01165,aug_v2a.07222,aug_v2a.08780,aug_v2a.15421,aug_v2a.11999,aug_v2a.14637,aug_v2a.11069,aug_v2a.03993,aug_v2a.05250,aug_v2a.20596,aug_v2a.01163,aug_v2a.12000,aug_v2a.08987,aug_v2a.20787,aug_v2a.08781,aug_v2a.17049,aug_v2a.03992,aug_v2a.14484,aug_v2a.16506,aug_v2a.20744,aug_v2a.01161"
MF	GO:1904315	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential	24/5758	0.000686241	"aug_v2a.16507,aug_v2a.01164,aug_v2a.19079,aug_v2a.01165,aug_v2a.07222,aug_v2a.08780,aug_v2a.15421,aug_v2a.11999,aug_v2a.14637,aug_v2a.11069,aug_v2a.03993,aug_v2a.05250,aug_v2a.20596,aug_v2a.01163,aug_v2a.12000,aug_v2a.08987,aug_v2a.20787,aug_v2a.08781,aug_v2a.17049,aug_v2a.03992,aug_v2a.14484,aug_v2a.16506,aug_v2a.20744,aug_v2a.01161"
MF	GO:0004745	retinol dehydrogenase activity	15/5758	0.000725651	"aug_v2a.05804,aug_v2a.05803,aug_v2a.11366,aug_v2a.15796,aug_v2a.06542,aug_v2a.20042,aug_v2a.12991,aug_v2a.07017,aug_v2a.22340,aug_v2a.24399,aug_v2a.08784,aug_v2a.08783,aug_v2a.23808,aug_v2a.20296,aug_v2a.11351"
MF	GO:0004601	peroxidase activity	44/5758	0.000725651	"aug_v2a.09998,aug_v2a.10749,aug_v2a.12972,aug_v2a.21361,aug_v2a.01719,aug_v2a.19987,aug_v2a.24749,aug_v2a.01720,aug_v2a.14792,aug_v2a.10770,aug_v2a.14200,aug_v2a.14976,aug_v2a.14201,aug_v2a.22430,aug_v2a.05628,aug_v2a.01410,aug_v2a.14793,aug_v2a.06851,aug_v2a.19104,aug_v2a.18360,aug_v2a.16278,aug_v2a.04421,aug_v2a.14106,aug_v2a.00756,aug_v2a.12337,aug_v2a.03475,aug_v2a.00764,aug_v2a.03230,aug_v2a.00530,aug_v2a.03830,aug_v2a.05757,aug_v2a.23658,aug_v2a.17525,aug_v2a.02768,aug_v2a.13285,aug_v2a.04073,aug_v2a.10496,aug_v2a.21362,aug_v2a.09808,aug_v2a.03474,aug_v2a.16422,aug_v2a.12336,aug_v2a.22670,aug_v2a.19274"
MF	GO:0000982	"transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding"	63/5758	0.000787875	"aug_v2a.18313,aug_v2a.01079,aug_v2a.20110,aug_v2a.18273,aug_v2a.09041,aug_v2a.14535,aug_v2a.20651,aug_v2a.16693,aug_v2a.20650,aug_v2a.09043,aug_v2a.16814,aug_v2a.07458,aug_v2a.13895,aug_v2a.04435,aug_v2a.14351,aug_v2a.23009,aug_v2a.23778,aug_v2a.04431,aug_v2a.13919,aug_v2a.09042,aug_v2a.19183,aug_v2a.16718,aug_v2a.03104,aug_v2a.11087,aug_v2a.01894,aug_v2a.01233,aug_v2a.01280,aug_v2a.12033,aug_v2a.00157,aug_v2a.11907,aug_v2a.05096,aug_v2a.15278,aug_v2a.03980,aug_v2a.01412,aug_v2a.13085,aug_v2a.08657,aug_v2a.07859,aug_v2a.01093,aug_v2a.05443,aug_v2a.05114,aug_v2a.22403,aug_v2a.04145,aug_v2a.02467,aug_v2a.17129,aug_v2a.10628,aug_v2a.24587,aug_v2a.19619,aug_v2a.02759,aug_v2a.09528,aug_v2a.05133,aug_v2a.01467,aug_v2a.14571,aug_v2a.24126,aug_v2a.01155,aug_v2a.09764,aug_v2a.14702,aug_v2a.13604,aug_v2a.22872,aug_v2a.22412,aug_v2a.11577,aug_v2a.09658,aug_v2a.05705,aug_v2a.19325"
MF	GO:0016917	GABA receptor activity	33/5758	0.000875236	"aug_v2a.19693,aug_v2a.05322,aug_v2a.14712,aug_v2a.11315,aug_v2a.01089,aug_v2a.01088,aug_v2a.18845,aug_v2a.08349,aug_v2a.22684,aug_v2a.09850,aug_v2a.17418,aug_v2a.18634,aug_v2a.10823,aug_v2a.15170,aug_v2a.18714,aug_v2a.15685,aug_v2a.15790,aug_v2a.09298,aug_v2a.00048,aug_v2a.18713,aug_v2a.09851,aug_v2a.05002,aug_v2a.10355,aug_v2a.08348,aug_v2a.09849,aug_v2a.04276,aug_v2a.16063,aug_v2a.22133,aug_v2a.24099,aug_v2a.19564,aug_v2a.05560,aug_v2a.15485,aug_v2a.01138"
MF	GO:0016830	carbon-carbon lyase activity	51/5758	0.001040831	"aug_v2a.07252,aug_v2a.13948,aug_v2a.09823,aug_v2a.21283,aug_v2a.09048,aug_v2a.02232,aug_v2a.13947,aug_v2a.06859,aug_v2a.16318,aug_v2a.09401,aug_v2a.11889,aug_v2a.14320,aug_v2a.09054,aug_v2a.07821,aug_v2a.15571,aug_v2a.20271,aug_v2a.09343,aug_v2a.14069,aug_v2a.15377,aug_v2a.02446,aug_v2a.23451,aug_v2a.18112,aug_v2a.12015,aug_v2a.09458,aug_v2a.17490,aug_v2a.12014,aug_v2a.18374,aug_v2a.21253,aug_v2a.00451,aug_v2a.03491,aug_v2a.21355,aug_v2a.21354,aug_v2a.21525,aug_v2a.12632,aug_v2a.05204,aug_v2a.04731,aug_v2a.07385,aug_v2a.02678,aug_v2a.23508,aug_v2a.12574,aug_v2a.21743,aug_v2a.19666,aug_v2a.18441,aug_v2a.05862,aug_v2a.19316,aug_v2a.17237,aug_v2a.22033,aug_v2a.07386,aug_v2a.00594,aug_v2a.22238,aug_v2a.02679"
MF	GO:0099528	G protein-coupled neurotransmitter receptor activity	28/5758	0.001040831	"aug_v2a.19693,aug_v2a.01089,aug_v2a.03470,aug_v2a.01088,aug_v2a.10865,aug_v2a.12713,aug_v2a.08962,aug_v2a.03884,aug_v2a.17418,aug_v2a.09220,aug_v2a.14159,aug_v2a.17552,aug_v2a.11936,aug_v2a.11560,aug_v2a.15170,aug_v2a.18714,aug_v2a.15685,aug_v2a.15790,aug_v2a.09298,aug_v2a.18713,aug_v2a.08250,aug_v2a.05002,aug_v2a.10355,aug_v2a.16063,aug_v2a.24099,aug_v2a.08936,aug_v2a.05560,aug_v2a.15485"
MF	GO:0016684	"oxidoreductase activity, acting on peroxide as acceptor"	45/5758	0.001040831	"aug_v2a.09998,aug_v2a.10749,aug_v2a.12972,aug_v2a.21361,aug_v2a.01719,aug_v2a.19987,aug_v2a.24749,aug_v2a.01720,aug_v2a.14792,aug_v2a.10770,aug_v2a.14200,aug_v2a.14976,aug_v2a.14201,aug_v2a.22430,aug_v2a.05628,aug_v2a.01410,aug_v2a.14793,aug_v2a.06851,aug_v2a.19104,aug_v2a.18360,aug_v2a.16278,aug_v2a.04421,aug_v2a.14106,aug_v2a.00756,aug_v2a.22579,aug_v2a.12337,aug_v2a.03475,aug_v2a.00764,aug_v2a.03230,aug_v2a.00530,aug_v2a.03830,aug_v2a.05757,aug_v2a.23658,aug_v2a.17525,aug_v2a.02768,aug_v2a.13285,aug_v2a.04073,aug_v2a.10496,aug_v2a.21362,aug_v2a.09808,aug_v2a.03474,aug_v2a.16422,aug_v2a.12336,aug_v2a.22670,aug_v2a.19274"
MF	GO:0030170	pyridoxal phosphate binding	45/5758	0.001040831	"aug_v2a.07252,aug_v2a.09823,aug_v2a.21283,aug_v2a.17863,aug_v2a.21214,aug_v2a.03441,aug_v2a.11763,aug_v2a.17148,aug_v2a.14640,aug_v2a.11889,aug_v2a.11762,aug_v2a.22531,aug_v2a.11175,aug_v2a.08787,aug_v2a.06738,aug_v2a.03442,aug_v2a.11039,aug_v2a.21272,aug_v2a.09343,aug_v2a.04867,aug_v2a.24435,aug_v2a.07317,aug_v2a.11403,aug_v2a.10224,aug_v2a.07478,aug_v2a.09810,aug_v2a.01001,aug_v2a.20190,aug_v2a.12917,aug_v2a.03491,aug_v2a.10223,aug_v2a.03559,aug_v2a.19208,aug_v2a.18605,aug_v2a.01116,aug_v2a.23148,aug_v2a.07385,aug_v2a.23508,aug_v2a.19666,aug_v2a.05862,aug_v2a.19316,aug_v2a.17237,aug_v2a.22033,aug_v2a.07386,aug_v2a.00594"
MF	GO:0070279	vitamin B6 binding	45/5758	0.001040831	"aug_v2a.07252,aug_v2a.09823,aug_v2a.21283,aug_v2a.17863,aug_v2a.21214,aug_v2a.03441,aug_v2a.11763,aug_v2a.17148,aug_v2a.14640,aug_v2a.11889,aug_v2a.11762,aug_v2a.22531,aug_v2a.11175,aug_v2a.08787,aug_v2a.06738,aug_v2a.03442,aug_v2a.11039,aug_v2a.21272,aug_v2a.09343,aug_v2a.04867,aug_v2a.24435,aug_v2a.07317,aug_v2a.11403,aug_v2a.10224,aug_v2a.07478,aug_v2a.09810,aug_v2a.01001,aug_v2a.20190,aug_v2a.12917,aug_v2a.03491,aug_v2a.10223,aug_v2a.03559,aug_v2a.19208,aug_v2a.18605,aug_v2a.01116,aug_v2a.23148,aug_v2a.07385,aug_v2a.23508,aug_v2a.19666,aug_v2a.05862,aug_v2a.19316,aug_v2a.17237,aug_v2a.22033,aug_v2a.07386,aug_v2a.00594"
MF	GO:0004983	neuropeptide Y receptor activity	16/5758	0.001066491	"aug_v2a.11622,aug_v2a.18174,aug_v2a.20909,aug_v2a.08248,aug_v2a.15167,aug_v2a.03501,aug_v2a.17814,aug_v2a.15102,aug_v2a.01796,aug_v2a.06547,aug_v2a.06392,aug_v2a.06018,aug_v2a.19630,aug_v2a.22619,aug_v2a.19242,aug_v2a.11792"
MF	GO:0022848	acetylcholine-gated cation-selective channel activity	23/5758	0.001066491	"aug_v2a.16507,aug_v2a.01164,aug_v2a.19079,aug_v2a.01165,aug_v2a.07222,aug_v2a.08780,aug_v2a.15421,aug_v2a.11999,aug_v2a.14637,aug_v2a.11069,aug_v2a.03993,aug_v2a.05250,aug_v2a.20596,aug_v2a.01163,aug_v2a.12000,aug_v2a.08987,aug_v2a.20787,aug_v2a.08781,aug_v2a.03992,aug_v2a.14484,aug_v2a.16506,aug_v2a.20744,aug_v2a.01161"
MF	GO:0008236	serine-type peptidase activity	109/5758	0.001066491	"aug_v2a.00619,aug_v2a.00618,aug_v2a.20024,aug_v2a.06782,aug_v2a.18886,aug_v2a.07376,aug_v2a.04386,aug_v2a.06759,aug_v2a.12284,aug_v2a.23739,aug_v2a.03025,aug_v2a.22320,aug_v2a.23741,aug_v2a.03026,aug_v2a.23740,aug_v2a.01112,aug_v2a.10025,aug_v2a.03030,aug_v2a.21722,aug_v2a.18255,aug_v2a.15753,aug_v2a.03089,aug_v2a.20391,aug_v2a.06055,aug_v2a.01708,aug_v2a.09419,aug_v2a.15179,aug_v2a.17926,aug_v2a.04512,aug_v2a.06239,aug_v2a.15633,aug_v2a.13726,aug_v2a.02460,aug_v2a.24480,aug_v2a.16374,aug_v2a.11045,aug_v2a.03024,aug_v2a.09445,aug_v2a.16278,aug_v2a.01113,aug_v2a.20229,aug_v2a.06948,aug_v2a.02016,aug_v2a.14608,aug_v2a.02556,aug_v2a.18985,aug_v2a.04104,aug_v2a.15755,aug_v2a.21195,aug_v2a.19300,aug_v2a.08397,aug_v2a.14369,aug_v2a.20012,aug_v2a.04454,aug_v2a.22055,aug_v2a.01460,aug_v2a.13189,aug_v2a.19451,aug_v2a.12373,aug_v2a.10195,aug_v2a.13201,aug_v2a.07990,aug_v2a.12838,aug_v2a.24066,aug_v2a.21968,aug_v2a.19432,aug_v2a.19837,aug_v2a.18427,aug_v2a.21244,aug_v2a.11369,aug_v2a.08324,aug_v2a.08932,aug_v2a.20166,aug_v2a.09733,aug_v2a.14861,aug_v2a.06952,aug_v2a.11063,aug_v2a.13084,aug_v2a.14474,aug_v2a.09208,aug_v2a.22209,aug_v2a.15012,aug_v2a.02781,aug_v2a.14689,aug_v2a.14237,aug_v2a.08325,aug_v2a.14895,aug_v2a.01383,aug_v2a.23361,aug_v2a.08905,aug_v2a.22572,aug_v2a.20123,aug_v2a.09937,aug_v2a.22256,aug_v2a.14039,aug_v2a.07264,aug_v2a.21225,aug_v2a.09896,aug_v2a.17086,aug_v2a.23609,aug_v2a.08974,aug_v2a.09895,aug_v2a.10971,aug_v2a.22001,aug_v2a.03023,aug_v2a.12873,aug_v2a.15752,aug_v2a.07760,aug_v2a.14894"
MF	GO:0008146	sulfotransferase activity	32/5758	0.001308254	"aug_v2a.05758,aug_v2a.00654,aug_v2a.00653,aug_v2a.10790,aug_v2a.15802,aug_v2a.08150,aug_v2a.10001,aug_v2a.16741,aug_v2a.04533,aug_v2a.10783,aug_v2a.20155,aug_v2a.03320,aug_v2a.05100,aug_v2a.22613,aug_v2a.13956,aug_v2a.03609,aug_v2a.02593,aug_v2a.10663,aug_v2a.18329,aug_v2a.12378,aug_v2a.23961,aug_v2a.13993,aug_v2a.14577,aug_v2a.14578,aug_v2a.12185,aug_v2a.01400,aug_v2a.12186,aug_v2a.11258,aug_v2a.10533,aug_v2a.14489,aug_v2a.17644,aug_v2a.02594"
MF	GO:0004806	triglyceride lipase activity	17/5758	0.001476322	"aug_v2a.13757,aug_v2a.12433,aug_v2a.12434,aug_v2a.09961,aug_v2a.09634,aug_v2a.13629,aug_v2a.03073,aug_v2a.01454,aug_v2a.02577,aug_v2a.19645,aug_v2a.16759,aug_v2a.23821,aug_v2a.09322,aug_v2a.24272,aug_v2a.00020,aug_v2a.03556,aug_v2a.22002"
MF	GO:0015279	store-operated calcium channel activity	17/5758	0.001476322	"aug_v2a.23533,aug_v2a.11450,aug_v2a.01363,aug_v2a.11451,aug_v2a.10118,aug_v2a.10235,aug_v2a.19092,aug_v2a.20916,aug_v2a.21395,aug_v2a.19404,aug_v2a.03727,aug_v2a.17375,aug_v2a.11086,aug_v2a.06017,aug_v2a.08808,aug_v2a.03002,aug_v2a.03726"
MF	GO:0070330	aromatase activity	17/5758	0.001476322	"aug_v2a.12006,aug_v2a.23496,aug_v2a.16872,aug_v2a.23000,aug_v2a.08401,aug_v2a.24175,aug_v2a.18627,aug_v2a.12421,aug_v2a.17355,aug_v2a.10544,aug_v2a.23059,aug_v2a.22636,aug_v2a.10467,aug_v2a.23061,aug_v2a.23040,aug_v2a.05820,aug_v2a.23060"
