Category	ID	Term	GeneRatio	adj_pval	genes
BP	GO:0071826	ribonucleoprotein complex subunit organization	40/1370	0.049871184	"aug_v2a.00119,aug_v2a.08305,aug_v2a.21396,aug_v2a.18224,aug_v2a.02226,aug_v2a.20835,aug_v2a.22104,aug_v2a.20688,aug_v2a.24303,aug_v2a.06462,aug_v2a.04707,aug_v2a.01377,aug_v2a.20384,aug_v2a.00065,aug_v2a.20842,aug_v2a.07775,aug_v2a.20762,aug_v2a.23479,aug_v2a.07945,aug_v2a.23855,aug_v2a.08618,aug_v2a.18050,aug_v2a.21924,aug_v2a.08132,aug_v2a.02923,aug_v2a.21819,aug_v2a.06494,aug_v2a.05801,aug_v2a.01578,aug_v2a.10650,aug_v2a.04936,aug_v2a.06862,aug_v2a.17005,aug_v2a.15006,aug_v2a.23295,aug_v2a.17550,aug_v2a.06521,aug_v2a.05535,aug_v2a.03078,aug_v2a.18712"
BP	GO:0006879	cellular iron ion homeostasis	10/1370	0.049951141	"aug_v2a.01673,aug_v2a.16618,aug_v2a.02862,aug_v2a.22071,aug_v2a.02038,aug_v2a.18795,aug_v2a.19687,aug_v2a.19688,aug_v2a.12360,aug_v2a.18796"
BP	GO:0031503	protein-containing complex localization	32/1370	0.049951141	"aug_v2a.21763,aug_v2a.21747,aug_v2a.02714,aug_v2a.23343,aug_v2a.23461,aug_v2a.12747,aug_v2a.17047,aug_v2a.19138,aug_v2a.24037,aug_v2a.03842,aug_v2a.01098,aug_v2a.12959,aug_v2a.10886,aug_v2a.23559,aug_v2a.03954,aug_v2a.24279,aug_v2a.09356,aug_v2a.05785,aug_v2a.09475,aug_v2a.12348,aug_v2a.09780,aug_v2a.12891,aug_v2a.05972,aug_v2a.06812,aug_v2a.08841,aug_v2a.22278,aug_v2a.10243,aug_v2a.04936,aug_v2a.16432,aug_v2a.10329,aug_v2a.16763,aug_v2a.01799"
MF	GO:0003735	structural constituent of ribosome	43/1398	2.04E-13	"aug_v2a.21937,aug_v2a.15047,aug_v2a.18158,aug_v2a.06304,aug_v2a.11900,aug_v2a.14235,aug_v2a.12058,aug_v2a.05432,aug_v2a.05075,aug_v2a.21917,aug_v2a.02425,aug_v2a.01628,aug_v2a.21742,aug_v2a.10903,aug_v2a.05886,aug_v2a.03905,aug_v2a.11405,aug_v2a.17041,aug_v2a.15006,aug_v2a.15754,aug_v2a.20577,aug_v2a.12149,aug_v2a.24414,aug_v2a.11987,aug_v2a.22926,aug_v2a.05534,aug_v2a.02111,aug_v2a.18520,aug_v2a.09618,aug_v2a.00055,aug_v2a.23097,aug_v2a.04487,aug_v2a.19037,aug_v2a.02276,aug_v2a.21938,aug_v2a.14967,aug_v2a.24661,aug_v2a.07931,aug_v2a.13196,aug_v2a.18712,aug_v2a.11010,aug_v2a.04051,aug_v2a.23098"
MF	GO:0004298	threonine-type endopeptidase activity	11/1398	0.000146476	"aug_v2a.19870,aug_v2a.21909,aug_v2a.22817,aug_v2a.20908,aug_v2a.14417,aug_v2a.05104,aug_v2a.09732,aug_v2a.07756,aug_v2a.08236,aug_v2a.19581,aug_v2a.13198"
MF	GO:0015078	proton transmembrane transporter activity	19/1398	0.001725735	"aug_v2a.01673,aug_v2a.14563,aug_v2a.09096,aug_v2a.19306,aug_v2a.03608,aug_v2a.08665,aug_v2a.18234,aug_v2a.00371,aug_v2a.05853,aug_v2a.07420,aug_v2a.09111,aug_v2a.19829,aug_v2a.00969,aug_v2a.24463,aug_v2a.14322,aug_v2a.08506,aug_v2a.06376,aug_v2a.12352,aug_v2a.15570"
MF	GO:0070003	threonine-type peptidase activity	13/1398	0.001725735	"aug_v2a.01062,aug_v2a.19870,aug_v2a.21909,aug_v2a.22817,aug_v2a.15492,aug_v2a.20908,aug_v2a.14417,aug_v2a.05104,aug_v2a.09732,aug_v2a.07756,aug_v2a.08236,aug_v2a.19581,aug_v2a.13198"
MF	GO:0016722	"oxidoreductase activity, oxidizing metal ions"	7/1398	0.005253219	"aug_v2a.00279,aug_v2a.20498,aug_v2a.22071,aug_v2a.18795,aug_v2a.19687,aug_v2a.19688,aug_v2a.18796"
MF	GO:0008199	ferric iron binding	6/1398	0.01358005	"aug_v2a.06366,aug_v2a.22071,aug_v2a.18795,aug_v2a.19687,aug_v2a.19688,aug_v2a.18796"
MF	GO:0009055	electron transfer activity	15/1398	0.025477137	"aug_v2a.24164,aug_v2a.03187,aug_v2a.05473,aug_v2a.13600,aug_v2a.21619,aug_v2a.05853,aug_v2a.07420,aug_v2a.16134,aug_v2a.03328,aug_v2a.14322,aug_v2a.00999,aug_v2a.18608,aug_v2a.05997,aug_v2a.20029,aug_v2a.12352"
MF	GO:0016616	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	27/1398	0.037544298	"aug_v2a.22391,aug_v2a.15609,aug_v2a.08282,aug_v2a.20473,aug_v2a.10283,aug_v2a.08961,aug_v2a.19310,aug_v2a.07131,aug_v2a.08232,aug_v2a.05078,aug_v2a.06192,aug_v2a.09086,aug_v2a.02926,aug_v2a.09361,aug_v2a.12628,aug_v2a.11658,aug_v2a.08384,aug_v2a.07559,aug_v2a.09107,aug_v2a.22924,aug_v2a.04506,aug_v2a.18524,aug_v2a.14588,aug_v2a.12227,aug_v2a.17734,aug_v2a.02207,aug_v2a.01789"
MF	GO:0004869	cysteine-type endopeptidase inhibitor activity	26/1398	0.044091201	"aug_v2a.17942,aug_v2a.00347,aug_v2a.21820,aug_v2a.18425,aug_v2a.18224,aug_v2a.23375,aug_v2a.02226,aug_v2a.15662,aug_v2a.24303,aug_v2a.06462,aug_v2a.01377,aug_v2a.20384,aug_v2a.05315,aug_v2a.07775,aug_v2a.00484,aug_v2a.24070,aug_v2a.07945,aug_v2a.03452,aug_v2a.23855,aug_v2a.08618,aug_v2a.11011,aug_v2a.19429,aug_v2a.18254,aug_v2a.08691,aug_v2a.18858,aug_v2a.22486"
MF	GO:0004866	endopeptidase inhibitor activity	34/1398	0.046746121	"aug_v2a.17942,aug_v2a.00347,aug_v2a.21820,aug_v2a.18425,aug_v2a.18224,aug_v2a.23375,aug_v2a.02226,aug_v2a.15662,aug_v2a.24303,aug_v2a.06462,aug_v2a.01377,aug_v2a.20384,aug_v2a.05315,aug_v2a.07775,aug_v2a.00484,aug_v2a.24070,aug_v2a.07945,aug_v2a.03452,aug_v2a.23855,aug_v2a.08618,aug_v2a.12125,aug_v2a.11011,aug_v2a.19429,aug_v2a.14808,aug_v2a.13922,aug_v2a.02129,aug_v2a.04348,aug_v2a.18254,aug_v2a.08691,aug_v2a.21193,aug_v2a.24618,aug_v2a.18858,aug_v2a.03982,aug_v2a.22486"
MF	GO:0003899	DNA-directed 5'-3' RNA polymerase activity	13/1398	0.0478932	"aug_v2a.20379,aug_v2a.02810,aug_v2a.22299,aug_v2a.05427,aug_v2a.24055,aug_v2a.04936,aug_v2a.01425,aug_v2a.20300,aug_v2a.13512,aug_v2a.14579,aug_v2a.10869,aug_v2a.06856,aug_v2a.05789"
MF	GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	23/1398	0.0478932	"aug_v2a.17942,aug_v2a.00347,aug_v2a.21820,aug_v2a.18425,aug_v2a.18224,aug_v2a.23375,aug_v2a.02226,aug_v2a.15662,aug_v2a.24303,aug_v2a.06462,aug_v2a.01377,aug_v2a.20384,aug_v2a.05315,aug_v2a.07775,aug_v2a.00484,aug_v2a.24070,aug_v2a.07945,aug_v2a.03452,aug_v2a.23855,aug_v2a.08618,aug_v2a.11011,aug_v2a.19429,aug_v2a.08691"
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
